AIRLINE_CODE,ORIGIN_CODE,Month_of_Travel,Predicted_Delay_Time,Cancellation_Probability
YV,IAD,1,6.242260972876126,0.0
YV,IAD,2,18.438770975548724,0.0
YV,IAD,3,2.621949453488434,0.0
YV,IAD,4,1.608501244054805,0.0
YV,IAD,5,18.261511172762106,0.0
YV,IAD,6,29.023609898620684,0.0
YV,IAD,7,12.346157795045398,0.006369426751592357
YV,IAD,8,18.19343923644055,0.005405405405405406
YV,IAD,9,5.8298182430966605,0.0
YV,IAD,10,10.607558433560836,0.0
YV,IAD,11,4.776214890195634,0.0
YV,IAD,12,20.232544919522805,0.0
YV,IAH,1,5.459066410976616,0.0
YV,IAH,2,14.937698631908374,0.002881844380403458
YV,IAH,3,11.053143025883484,0.0
YV,IAH,4,4.759719391741581,0.0
YV,IAH,5,11.321647573246096,0.003257328990228013
YV,IAH,6,21.88726529539323,0.0
YV,IAH,7,21.168702330926298,0.0
YV,IAH,8,10.93370996526421,0.0
YV,IAH,9,7.344315334892676,0.0
YV,IAH,10,13.600853767896249,0.0
YV,IAH,11,6.7718000381029935,0.0035460992907801418
YV,IAH,12,7.540455620991506,0.0
YV,ICT,1,2.303213827838828,0.0
YV,ICT,2,0.0,0.0
YV,ICT,3,0.0,0.0
YV,ICT,4,3.337282162282162,0.0
YV,ICT,5,0.0,0.0
YV,ICT,6,0.0,0.0
YV,ICT,7,6.371845382687488,0.0
YV,ICT,8,11.63524522699523,0.0
YV,ICT,9,0.0,0.0
YV,ICT,10,3.5366361938714888,0.0
YV,ICT,11,3.644528138528138,0.0
YV,ICT,12,4.213210317460317,0.0
YV,ILM,1,0.0,0.0
YV,ILM,2,0.0,0.0
YV,ILM,4,5.95878588405059,0.0
YV,IND,1,0.0,0.0
YV,IND,2,26.4684935464862,0.0
YV,IND,3,0.0,0.0
YV,IND,4,200.1333571428571,0.0
YV,IND,5,0.0,0.0
YV,IND,6,246.3704523809524,0.0
YV,IND,7,0.0,0.0
YV,IND,8,0.0,0.0
YV,IND,9,0.0,0.0
YV,IND,10,7.917238719613718,0.0
YV,IND,11,17.827107864357863,0.0
YV,IND,12,0.0,0.0
YV,JAN,1,8.728185425685426,0.0
YV,JAN,2,0.0,0.0
YV,JAN,3,0.0,0.0
YV,JAN,4,0.0,0.0
YV,JAN,5,101.73055169830168,0.0
YV,JAN,6,61.012580086580066,0.0
YV,JAN,7,0.0,0.0
YV,JAN,8,21.460195707070707,0.0
YV,JAN,9,0.0,0.0
YV,JAN,10,3.6543267565767565,0.0
YV,JAN,11,50.99314002664002,0.0
YV,JAN,12,27.201829365079355,0.0
YV,JAX,1,0.0,0.0
YV,JAX,2,3.5456173271173266,0.0
YV,JAX,3,0.0,0.0
YV,JAX,4,0.0,0.0
YV,JAX,5,0.0,0.0
YV,JAX,6,9.003034188034185,0.0
YV,JAX,7,0.0,0.0
YV,JAX,8,0.0,0.0
YV,JAX,9,0.7407613203789672,0.0
YV,JAX,10,19.491057960013844,0.0
YV,JAX,11,46.471949419861176,0.0
YV,JAX,12,0.0,0.0
YV,JLN,5,0.0,0.0
YV,JLN,6,51.91689702291174,0.0
YV,JLN,8,0.0,0.0
YV,JLN,9,0.0,0.0
YV,JLN,10,0.0,0.0
YV,JLN,11,0.0,0.0
YV,LBB,1,6.688266015030721,0.0
YV,LBB,2,7.818004341772056,0.0
YV,LBB,3,0.0,0.0
YV,LBB,4,0.0,0.0
YV,LBB,5,18.587367648999347,0.0
YV,LBB,6,17.60903238259181,0.0
YV,LBB,7,20.515058093695092,0.0
YV,LBB,8,21.44313684891819,0.0
YV,LBB,9,2.4649636935132286,0.0
YV,LBB,10,0.0,0.0
YV,LBB,11,8.779356286375272,0.0
YV,LBB,12,2.713774349016995,0.0
YV,LCH,3,8.671865334012393,0.0
YV,LEX,10,4.928709595959596,0.0
YV,LFT,1,6.998176739926735,0.0
YV,LFT,2,107.29864010989009,0.0
YV,LFT,3,0.0,0.0
YV,LFT,4,0.0,0.0
YV,LFT,5,18.658999457413934,0.0
YV,LFT,6,20.28912698412699,0.0
YV,LFT,7,0.0,0.0
YV,LFT,8,11.337866884706278,0.0
YV,LFT,9,0.0,0.0
YV,LFT,10,0.0,0.0
YV,LFT,11,0.0,0.0
YV,LFT,12,8.380605158730159,0.0
YV,LGA,1,40.40671780519961,0.0
YV,LGA,2,12.525369232646701,0.0
YV,LGA,3,2.3564979504070056,0.0
YV,LGA,4,4.324811770702639,0.0
YV,LGA,5,17.088827358915587,0.0
YV,LGA,6,39.93486800394769,0.0
YV,LGA,7,23.409994424377388,0.0
YV,LGA,8,18.998377220002222,0.0
YV,LGA,9,0.0,0.0
YV,LGA,10,0.03477481135995067,0.0
YV,LGA,11,27.600074758348526,0.0
YV,LGA,12,8.513255510365447,0.0
YV,LGB,1,0.0,0.0
YV,LGB,2,0.0,0.0
YV,LGB,3,18.164928080089837,0.0
YV,LGB,4,0.0,0.0
YV,LGB,5,0.0,0.0
YV,LGB,6,0.0,0.0
YV,LGB,7,0.0,0.0
YV,LGB,8,132.20897632922623,0.0
YV,LGB,9,0.0,0.0
YV,LGB,10,1.8412827034077037,0.0
YV,LGB,11,146.3737519425019,0.0
YV,LGB,12,37.66212221649177,0.0
YV,LIT,1,0.0,0.0
YV,LIT,3,30.729600011639768,0.0
YV,LIT,4,13.567308510525418,0.0
YV,LIT,5,0.0,0.0
YV,LIT,6,64.25882539682539,0.0
YV,LIT,7,6.349248917748916,0.0
YV,LIT,8,4.694424367902628,0.0
YV,LIT,9,0.0,0.0
YV,LIT,10,0.0,0.0
YV,LIT,11,0.0,0.0
YV,LIT,12,0.0,0.0
YV,MAF,1,5.45493859573327,0.0
YV,MAF,2,16.784875134848146,0.0
YV,MAF,3,13.85977246446339,0.0
YV,MAF,4,3.4643511555105286,0.0
YV,MAF,5,14.047409045182414,0.0
YV,MAF,6,4.984883553012848,0.0
YV,MAF,7,11.550543489624639,0.0
YV,MAF,8,19.946226558719403,0.0
YV,MAF,9,0.0,0.0
YV,MAF,10,1.9504982116776186,0.0
YV,MAF,11,0.0,0.0
YV,MAF,12,27.253546787525462,0.0
YV,MCI,1,39.78022492784992,0.0
YV,MCI,2,0.0,0.0
YV,MCI,3,0.0,0.0
YV,MCI,4,11.359721491958334,0.0
YV,MCI,5,11.512539153828628,0.0
YV,MCI,6,0.0,0.0
YV,MCI,7,37.95549961149961,0.0
YV,MCI,8,0.0,0.0
YV,MCI,9,0.0,0.0
YV,MCI,10,11.521289033300718,0.0
YV,MCI,11,1.8223662948962316,0.05555555555555555
YV,MCI,12,0.0,0.0
YV,MDT,2,0.0,0.0
YV,MDT,10,0.0,0.0
YV,MDT,12,0.0,0.0
YV,MEM,1,0.0,0.0
YV,MEM,2,0.4064217310467312,0.0
YV,MEM,3,80.65211624898151,0.0
YV,MEM,4,2.45657072214851,0.0
YV,MEM,5,8.071048153987396,0.0
YV,MEM,6,0.0,0.0
YV,MEM,7,11.419947996447991,0.0
YV,MEM,8,4.19850505050505,0.0
YV,MEM,9,20.930937819281272,0.0
YV,MEM,10,0.0,0.0
YV,MEM,11,0.0,0.0
YV,MEM,12,0.0,0.0
YV,MFE,1,45.618238455988475,0.0
YV,MFE,2,6.518829414050001,0.0
YV,MFE,3,0.0,0.0
YV,MFE,4,2.64050616050616,0.0
YV,MFE,5,19.411465956711595,0.0
YV,MFE,6,0.0,0.0
YV,MFE,7,0.0,0.0
YV,MFE,8,0.0,0.0
YV,MFE,9,0.0,0.0
YV,MFE,10,12.273773736339914,0.0
YV,MFE,11,3.7858406315906317,0.0
YV,MFE,12,0.0,0.0
YV,MFR,1,12.654654761904759,0.0
YV,MFR,2,0.0,0.0
YV,MFR,3,0.0,0.0
YV,MFR,5,0.0,0.0
YV,MFR,8,0.0,0.0
YV,MFR,10,22.44273809523809,0.0
YV,MFR,11,13.095062087670788,0.0
YV,MFR,12,0.0,0.0
YV,MGM,1,0.0,0.0
YV,MGM,2,56.36131601731603,0.0
YV,MGM,3,17.21042135642136,0.0
YV,MGM,4,97.84072222222221,0.0
YV,MGM,5,40.8807619047619,0.0
YV,MGM,6,23.48850628538128,0.0
YV,MGM,7,0.0,0.0
YV,MGM,8,0.0,0.25
YV,MGM,9,15.436511904761902,0.0
YV,MGM,10,0.0,0.0
YV,MGM,11,0.0,0.0
YV,MHT,2,10.344797087770617,0.0
YV,MHT,3,0.0,0.0
YV,MHT,4,0.0,0.0
YV,MHT,5,1.5005000000000002,0.0
YV,MHT,6,0.0,0.0
YV,MHT,8,0.0,0.0
YV,MHT,10,0.0,0.0
YV,MHT,11,0.0,0.0
YV,MHT,12,0.0,0.0
YV,MIA,1,56.9424057142857,0.0
YV,MIA,2,4.965873939986953,0.0
YV,MIA,5,7.105680503971834,0.0
YV,MIA,6,0.0,0.0
YV,MIA,7,0.0,0.0
YV,MIA,8,12.401071428571429,0.0
YV,MIA,9,0.0,0.0
YV,MIA,10,1.02901579577492,0.0
YV,MIA,11,0.0,0.0
YV,MIA,12,0.0,0.0
YV,MKE,1,0.0,0.0
YV,MKE,2,0.0,0.0
YV,MKE,3,0.0,0.0
YV,MKE,5,0.0,0.0
YV,MKE,6,3.025444444444444,0.0
YV,MKE,8,12.321502525252525,0.0
YV,MKE,9,0.0,0.0
YV,MKE,10,0.0,0.0
YV,MKE,11,0.0,0.0
YV,MKE,12,12.98525006382506,0.0
YV,MLI,1,3.319998057498057,0.0
YV,MLI,2,10.569965007215007,0.0
YV,MLI,3,8.961225095982451,0.0
YV,MLI,4,8.847490592740591,0.0
YV,MLI,5,0.0,0.0
YV,MLI,6,0.0,0.0
YV,MLI,7,0.0,0.0
YV,MLI,8,0.0,0.0
YV,MLI,9,0.0,0.0
YV,MLI,10,0.0,0.09090909090909091
YV,MLI,11,0.0,0.0
YV,MLI,12,0.0,0.0
YV,MLU,6,0.0,0.0
YV,MLU,7,6.823944589036694,0.0
YV,MLU,8,34.935560471138054,0.0
YV,MLU,12,0.0,0.0
YV,MOB,1,9.61194910971382,0.0
YV,MOB,2,17.647309163059163,0.0
YV,MOB,3,0.0,0.0
YV,MOB,4,0.0,0.0
YV,MOB,5,13.678071278394809,0.0
YV,MOB,6,0.0,0.0
YV,MOB,7,0.0,0.0
YV,MOB,8,4.384502546387221,0.0
YV,MOB,9,25.989305471489292,0.0
YV,MOB,10,21.423609806859808,0.0
YV,MOB,11,0.0,0.0
YV,MOB,12,32.25303942626002,0.0
YV,MRY,1,0.0,0.0
YV,MRY,2,0.0,0.0
YV,MRY,3,1.1595998168498165,0.0
YV,MRY,4,0.0,0.0
YV,MRY,5,0.0,0.0
YV,MRY,6,0.0,0.0
YV,MRY,7,21.298880893358447,0.0
YV,MRY,8,0.0,0.0
YV,MRY,9,5.964149350649351,0.0
YV,MRY,10,0.0,0.0
YV,MRY,11,18.23480178155178,0.0
YV,MRY,12,4.6145000000000005,0.0
YV,MSN,1,6.726626234876236,0.0
YV,MSN,2,0.0,0.0
YV,MSN,3,0.0,0.0
YV,MSN,4,0.0,0.0
YV,MSN,5,0.0,0.0
YV,MSN,6,0.0,0.0
YV,MSN,7,0.8609126984126982,0.0
YV,MSN,8,8.02645238095238,0.0
YV,MSN,9,4.700657814407815,0.0
YV,MSN,10,1.287434737411711,0.0
YV,MSN,11,0.0,0.0
YV,MSN,12,19.97542893217894,0.0
YV,MSP,1,32.706642940392946,0.0
YV,MSP,2,0.0,0.0
YV,MSP,3,0.0,0.0
YV,MSP,4,0.1799404761904762,0.0
YV,MSP,5,7.955744893994894,0.0
YV,MSP,6,10.127220113220114,0.0
YV,MSP,7,25.48641086691086,0.0
YV,MSP,8,1.8848014384786624,0.0
YV,MSP,9,9.063736832837824,0.0
YV,MSP,10,0.0,0.0
YV,MSP,11,7.240649315553728,0.0
YV,MSP,12,4.965005577755577,0.0
YV,MSY,1,0.0,0.0
YV,MSY,2,0.0,0.0
YV,MSY,3,0.0,0.0
YV,MSY,4,0.0,0.0
YV,MSY,5,7.821980850848496,0.0
YV,MSY,6,0.0,0.0
YV,MSY,7,3.395051587301588,0.0
YV,MSY,8,0.0,0.0
YV,MSY,9,0.0,0.0
YV,MSY,10,9.42663528138528,0.0
YV,MSY,11,0.0,0.0
YV,MSY,12,0.0,0.0
YV,MTJ,1,36.85580031080031,0.0
YV,MTJ,2,0.0,0.0
YV,MTJ,3,18.569299103674105,0.0
YV,MTJ,4,2.4242460317460317,0.0
YV,MTJ,5,0.0,0.0
YV,MTJ,6,46.94379365079364,0.0
YV,MTJ,7,0.0,0.0
YV,MTJ,8,0.0,0.0
YV,MTJ,9,1.0548888888888888,0.0
YV,MTJ,10,0.0,0.0
YV,MTJ,11,0.0,0.0
YV,MTJ,12,0.0,0.0
YV,MYR,3,0.0,0.0
YV,MYR,5,0.0,0.0
YV,MYR,7,83.13242460317463,0.0
YV,MYR,8,17.25850793650794,0.0
YV,MYR,9,0.0,0.0
YV,MYR,10,0.0,0.0
YV,OAK,1,0.0,0.0
YV,OAK,7,0.0,0.0
YV,OAK,8,0.0,0.0
YV,OAK,9,0.0,0.0
YV,OAK,10,0.0,0.0
YV,OAK,11,0.0,0.0
YV,OAK,12,0.0,0.0
YV,OKC,1,8.02120252051247,0.0
YV,OKC,2,3.090311196335461,0.0
YV,OKC,3,2.7097887381369063,0.0
YV,OKC,4,0.0,0.0
YV,OKC,5,7.002855831424968,0.0
YV,OKC,6,10.623873884412827,0.0
YV,OKC,7,60.319932067932065,0.0
YV,OKC,8,20.096636384718764,0.0
YV,OKC,9,2.8531250164430326,0.0
YV,OKC,10,36.81753269175543,0.0
YV,OKC,11,0.0,0.0
YV,OKC,12,30.834080941925393,0.0
YV,OMA,1,0.0,0.0
YV,OMA,2,18.84994893994894,0.0
YV,OMA,3,0.9151244588744588,0.0
YV,OMA,4,0.9215158730158731,0.0
YV,OMA,5,13.517868353868353,0.0
YV,OMA,6,14.226782106782098,0.0
YV,OMA,7,0.0,0.0
YV,OMA,8,0.0,0.0
YV,OMA,9,2.7228778443778445,0.0
YV,OMA,10,0.0,0.0
YV,OMA,11,0.0,0.0
YV,OMA,12,0.0,0.0
YV,ONT,1,0.0,0.0
YV,ONT,2,0.0,0.0
YV,ONT,3,28.816949578199576,0.0
YV,ONT,4,0.7257010212010209,0.0
YV,ONT,5,0.0,0.0
YV,ONT,6,0.0,0.0
YV,ONT,7,67.97538672438674,0.0
YV,ONT,8,0.0,0.0
YV,ONT,9,0.0,0.0
YV,ONT,10,0.0,0.0
YV,ONT,11,0.0,0.0
YV,ONT,12,0.2648024059274058,0.0
YV,ORD,1,52.825519725668265,0.0
YV,ORD,2,2.3105782828282826,0.0
YV,ORD,3,16.488449494949485,0.0
YV,ORD,10,33.91715398490398,0.0
YV,ORD,11,35.55499556024936,0.0
YV,ORD,12,20.854009831972288,0.0
YV,ORF,1,0.0,0.0
YV,ORF,2,44.54311111111108,0.0
YV,ORF,3,0.0,0.0
YV,ORF,4,4.087472222222224,0.0
YV,ORF,5,25.29170562770563,0.0
YV,ORF,6,6.125091991341993,0.0
YV,ORF,7,0.0,0.0
YV,ORF,8,0.0,0.0
YV,ORF,9,0.0,0.0
YV,ORF,10,4.74775,0.0
YV,ORF,11,0.0,0.0
YV,ORF,12,0.5491944444444445,0.0
YV,PBI,1,0.0,0.0
YV,PBI,2,0.0,0.0
YV,PBI,3,6.86212855972141,0.0
YV,PBI,4,0.0,0.0
YV,PBI,5,0.0,0.0
YV,PBI,6,52.89764926739926,0.0
YV,PBI,7,5.044142857142857,0.0
YV,PBI,8,0.0,0.0
YV,PBI,9,6.356239926739927,0.0
YV,PBI,10,29.577428571428573,0.0
YV,PBI,11,7.538091935498284,0.0
YV,PBI,12,0.0,0.0
YV,PHL,1,0.0,0.0
YV,PHL,2,0.0,0.0
YV,PHL,3,41.69280952380952,0.0
YV,PHL,4,0.0,0.0
YV,PHL,5,0.0,0.0
YV,PHL,6,0.0,0.0
YV,PHL,7,0.0,0.0
YV,PHL,8,0.0,0.0
YV,PHL,9,0.0,0.0
YV,PHL,10,0.0,0.0
YV,PHL,11,0.0,0.0
YV,PHL,12,0.0,0.0
YV,PHX,1,12.969728989568893,0.00641025641025641
YV,PHX,2,9.887942149941102,0.0
YV,PHX,3,12.325474148843101,0.0
YV,PHX,4,24.554792333595337,0.0
YV,PHX,5,3.38634245029401,0.0
YV,PHX,6,24.937773902235968,0.0
YV,PHX,7,23.918547688853536,0.0
YV,PHX,8,7.181862813784657,0.0
YV,PHX,9,9.664059877370688,0.0
YV,PHX,10,11.201118597784493,0.0
YV,PHX,11,28.114432311366453,0.006578947368421052
YV,PHX,12,27.327341435043728,0.0
YV,PIA,1,0.0,0.0
YV,PIA,2,11.475562853812853,0.0
YV,PIA,3,0.0,0.0
YV,PIA,4,0.0,0.0
YV,PIA,5,2.7045833333333325,0.0
YV,PIA,6,0.0,0.0
YV,PIA,7,67.12161308136311,0.0
YV,PIA,8,19.43378058907897,0.0
YV,PIA,9,29.324015725502573,0.0
YV,PIA,10,15.526796536796535,0.0
YV,PIA,11,2.0738376068376065,0.0
YV,PIA,12,0.0,0.0
YV,PIT,1,4.011058255341149,0.0
YV,PIT,2,23.24480629385234,0.0
YV,PIT,3,16.592964931731498,0.0
YV,PIT,4,0.0,0.0
YV,PIT,5,35.119433219558225,0.0
YV,PIT,6,76.21280755055058,0.0
YV,PIT,7,12.283075165331745,0.0
YV,PIT,8,0.0,0.0
YV,PIT,9,9.843865476843416,0.0
YV,PIT,10,1.8690729738098149,0.0
YV,PIT,11,0.0,0.0
YV,PIT,12,2.9463647796561867,0.0
YV,PNS,1,24.039686674436663,0.0
YV,PNS,2,0.0,0.0
YV,PNS,3,25.904690586374397,0.0
YV,PNS,4,16.320900599400602,0.0
YV,PNS,5,2.524019758019757,0.0
YV,PNS,6,50.127148237383565,0.0
YV,PNS,7,6.124996370459606,0.0
YV,PNS,8,20.09418435404466,0.0
YV,PNS,9,5.298090603840605,0.0
YV,PNS,10,30.905786796536795,0.0
YV,PNS,11,0.0,0.0
YV,PNS,12,37.53250793650793,0.0
YV,PSP,1,0.0,0.0
YV,PSP,2,5.243813610581026,0.0
YV,PSP,3,0.0,0.0
YV,PSP,4,0.0,0.0
YV,PSP,5,31.596764957264956,0.0
YV,PSP,6,2.738890456765458,0.0
YV,PSP,7,0.0,0.0
YV,PSP,8,0.030845571095571057,0.0
YV,PSP,9,0.0,0.0
YV,PSP,10,15.65300022200022,0.0
YV,PSP,11,0.0,0.0
YV,PSP,12,26.118298590298586,0.0
YV,PVD,1,0.0,0.0
YV,PVD,2,0.0,0.0
YV,PVD,4,0.0,0.0
YV,PVD,6,0.0,0.0
YV,PVD,7,0.0,0.0
YV,PVD,8,0.0,0.0
YV,PVD,9,0.0,0.0
YV,PVD,10,0.0,0.0
YV,PVD,11,24.731524327122152,0.0
YV,PVD,12,0.0,0.0
YV,PWM,1,0.0,0.0
YV,PWM,2,0.0,0.0
YV,PWM,6,7.154678571428572,0.0
YV,PWM,7,0.0,0.0
YV,PWM,8,0.0,0.0
YV,PWM,10,0.0,0.0
YV,PWM,11,0.0,0.0
YV,PWM,12,0.0,0.0
YV,RAP,1,0.0,0.0
YV,RAP,2,31.5439734987235,0.0
YV,RAP,3,2.3180104617604615,0.0
YV,RAP,4,120.6385476190476,0.0
YV,RAP,5,0.0,0.0
YV,RAP,6,7.649460701933986,0.0
YV,RAP,7,0.0,0.0
YV,RAP,8,68.29387948162947,0.0
YV,RAP,9,0.0,0.0
YV,RAP,10,0.0,0.0
YV,RAP,11,0.0,0.0
YV,RAP,12,32.53694341769341,0.0
YV,RDU,1,2.824487403935934,0.0
YV,RDU,2,0.0,0.0
YV,RDU,3,9.473692057942058,0.0
YV,RDU,4,26.073954545454548,0.0
YV,RDU,5,0.0,0.0
YV,RDU,6,1.740677717135619,0.0
YV,RDU,7,9.734379336349921,0.0
YV,RDU,8,17.31999002390797,0.0
YV,RDU,9,3.182542036394977,0.0
YV,RDU,10,15.458272893772888,0.0
YV,RDU,11,0.0,0.0
YV,RDU,12,0.0,0.0
YV,RIC,2,0.0,0.0
YV,RIC,3,14.888350544708128,0.0
YV,RIC,4,47.47028571428571,0.0
YV,RIC,5,0.8636150793650793,0.0
YV,RIC,6,0.0,0.0
YV,RIC,7,0.0,0.0
YV,RIC,8,167.77744566544564,0.0
YV,RIC,9,0.0,0.0
YV,RIC,10,53.033876984126955,0.0
YV,RIC,11,13.558483766233769,0.0
YV,RIC,12,0.0,0.0
YV,RNO,1,1.3096852947104485,0.0
YV,RNO,2,86.62485329670331,0.0
YV,RNO,3,9.22820498945499,0.0
YV,RNO,4,12.413321428571429,0.0
YV,RNO,5,0.0,0.0
YV,RNO,6,44.21640476190476,0.0
YV,RNO,7,0.0,0.0
YV,RNO,8,0.0,0.0
YV,RNO,9,0.0,0.0
YV,RNO,10,21.059031746031746,0.0
YV,RNO,11,0.0,0.0
YV,RNO,12,34.457676129426126,0.0
YV,ROA,2,31.637592118665644,0.0
YV,ROA,12,0.0,0.0
YV,ROC,1,0.6561888170022846,0.0
YV,ROC,3,0.0,0.0
YV,ROC,4,0.0,0.0
YV,ROC,5,0.0,0.0
YV,ROC,6,17.207406593406596,0.0
YV,ROC,7,1.4361008771929824,0.0
YV,ROC,8,0.0,0.0
YV,ROC,9,0.0,0.0
YV,ROC,10,0.0,0.0
YV,ROC,11,0.0,0.0
YV,RSW,2,0.0,0.0
YV,RSW,3,42.59476796157059,0.0
YV,RSW,4,0.6445650252525251,0.0
YV,RSW,5,0.0,0.0
YV,RSW,6,0.0,0.0
YV,RSW,7,0.0,0.0
YV,RSW,8,8.653235159011814,0.0
YV,RSW,9,0.0,0.0
YV,RSW,10,0.0,0.0
YV,RSW,12,0.0,0.0
YV,SAF,1,0.0,0.0
YV,SAF,2,0.0,0.0
YV,SAF,3,0.0,0.0
YV,SAF,8,0.0,0.0
YV,SAF,10,12.133377777777778,0.0
YV,SAF,11,0.0,0.0
YV,SAF,12,0.0,0.0
YV,SAT,1,5.780457431457432,0.0
YV,SAT,2,11.95388816738817,0.0
YV,SAT,3,0.0,0.0
YV,SAT,4,0.0,0.0
YV,SAT,5,2.51312345987346,0.0
YV,SAT,6,17.78985954323454,0.0
YV,SAT,7,0.7278492895992895,0.0
YV,SAT,8,2.171637945387944,0.0
YV,SAT,9,0.0,0.0
YV,SAT,10,3.3696954850704857,0.0
YV,SAT,11,21.357172563547564,0.0
YV,SAT,12,0.0,0.0
YV,SAV,1,0.0,0.0
YV,SAV,2,30.827812271062275,0.0
YV,SAV,3,0.0,0.0
YV,SAV,4,60.26717625838215,0.0
YV,SAV,5,0.0,0.0
YV,SAV,6,5.508489316239315,0.0
YV,SAV,7,11.21962112977322,0.0
YV,SAV,8,5.0771626796406215,0.0
YV,SAV,9,0.0,0.0
YV,SAV,10,0.0,0.0
YV,SAV,11,2.4108420468420464,0.0
YV,SAV,12,0.0,0.0
YV,SBA,1,0.0,0.0
YV,SBA,2,0.0,0.0
YV,SBA,3,31.929931457431444,0.0
YV,SBA,4,0.0,0.0
YV,SBA,5,42.08363911839795,0.0
YV,SBA,6,26.400811327561332,0.0
YV,SBA,7,5.674199494949495,0.0
YV,SBA,8,0.0,0.0
YV,SBA,9,37.58646789321789,0.0
YV,SBA,11,48.58519047619049,0.0
YV,SBA,12,0.28952492974861405,0.0
YV,SBP,1,0.0,0.0
YV,SBP,2,0.0,0.0
YV,SBP,3,6.182872018504371,0.0
YV,SBP,4,4.148777777777778,0.0
YV,SDF,1,0.0,0.0
YV,SDF,2,0.0,0.0
YV,SDF,3,81.13308419003303,0.0
YV,SDF,4,1.3072035516513072,0.0
YV,SDF,5,6.197464028613464,0.0
YV,SDF,6,36.41645015951503,0.0
YV,SDF,7,4.937886492859456,0.0
YV,SDF,8,17.35311016508695,0.0
YV,SDF,9,1.1782611131065943,0.0
YV,SDF,10,102.2263377052689,0.0
YV,SDF,11,12.90930072726555,0.0
YV,SDF,12,14.083801765729165,0.0
YV,SHV,3,5.407855111072503,0.0
YV,SHV,5,0.0,0.0
YV,SHV,7,0.0,0.0
YV,SHV,8,0.0,0.0
YV,SHV,9,0.0,0.0
YV,SHV,10,35.84618197153724,0.0
YV,SHV,11,18.868599206349202,0.0
YV,SHV,12,39.52196153846154,0.0
YV,SJC,1,0.0,0.0
YV,SJC,2,0.0,0.0
YV,SJC,3,0.0,0.0
YV,SJC,5,0.0,0.0
YV,SJC,6,0.0,0.0
YV,SJC,7,0.0,0.0
YV,SJC,8,0.0,0.0
YV,SJC,9,0.0,0.0
YV,SJC,10,0.0,0.0
YV,SJC,12,0.0,0.0
YV,SLC,1,8.181709912180297,0.0
YV,SLC,2,6.274240083504533,0.0
YV,SLC,3,4.639257936507936,0.0
YV,SLC,4,166.71874999999997,0.0
YV,SLC,5,9.882234064026976,0.0
YV,SLC,6,0.0,0.0
YV,SLC,7,10.809581612831618,0.0
YV,SLC,9,25.38206354756354,0.0
YV,SLC,10,4.167083333333334,0.0
YV,SLC,11,46.70770492188971,0.0
YV,SLC,12,51.54546031746028,0.0
YV,SMF,1,0.0,0.0
YV,SMF,6,20.639581196581204,0.0
YV,SMF,7,13.550843578935687,0.0
YV,SMF,8,0.0,0.0
YV,SMF,10,0.0,0.0
YV,SMF,11,0.0,0.0
YV,SRQ,1,17.133743589743588,0.0
YV,SRQ,2,0.0,0.0
YV,SRQ,3,7.370356060606059,0.0
YV,SRQ,4,0.0,0.0
YV,SRQ,6,2.315305052790347,0.0
YV,SRQ,7,0.0,0.0
YV,SRQ,8,0.0,0.0
YV,SRQ,9,0.0,0.0
YV,SRQ,10,0.0,0.0
YV,SRQ,11,0.9219444444444447,0.0
YV,SRQ,12,0.0,0.0
YV,STL,1,26.582004629629633,0.0
YV,STL,2,0.0,0.0
YV,STL,3,19.211654761904757,0.0
YV,STL,4,4.946330863580864,0.0
YV,STL,5,0.0,0.0
YV,STL,6,0.0,0.0
YV,STL,7,32.62529437229438,0.0
YV,STL,8,0.0,0.0
YV,STL,9,5.9245472517192805,0.0
YV,STL,10,0.0,0.0
YV,STL,11,0.0,0.0
YV,STL,12,0.0,0.0
YV,STS,1,1.611004273504274,0.0
YV,STS,2,13.336199494949488,0.0
YV,STS,3,0.0,0.0
YV,STS,4,0.0,0.0
YV,STS,5,17.82856349206349,0.0
YV,STS,6,20.49972619047619,0.0
YV,STS,7,3.166857142857142,0.0
YV,STS,8,36.377694444444444,0.0
YV,STS,9,13.055546897931768,0.0
YV,STS,10,0.0,0.0
YV,STS,11,21.201158730158728,0.0
YV,STS,12,11.906892857142859,0.0
YV,SYR,2,13.461781951493638,0.0
YV,SYR,3,0.0,0.0
YV,SYR,4,0.0,0.0
YV,SYR,5,0.0,0.0
YV,SYR,6,0.0,0.0
YV,SYR,7,0.0,0.0
YV,SYR,8,0.0,0.0
YV,SYR,9,0.0,0.0
YV,SYR,10,38.764428571428574,0.0
YV,SYR,11,0.0,0.0
YV,SYR,12,407.86117798867804,0.0
YV,TLH,1,0.0,0.0
YV,TLH,2,6.584236058059587,0.0
YV,TLH,4,0.0,0.0
YV,TLH,5,0.0,0.0
YV,TLH,6,3.044059523809524,0.0
YV,TLH,7,48.81111904761905,0.0
YV,TLH,8,0.0,0.0
YV,TLH,9,0.0,0.0
YV,TLH,10,0.0,0.0
YV,TLH,11,4.851439393939394,0.0
YV,TLH,12,0.0,0.0
YV,TPA,9,0.0,0.0
YV,TPA,10,0.0,0.0
YV,TPA,11,0.0,0.0
YV,TRI,10,0.0,0.0
YV,TUL,1,2.051520115718325,0.0
YV,TUL,2,2.0796935572597337,0.0
YV,TUL,3,0.0,0.0
YV,TUL,4,2.1394421935134007,0.0
YV,TUL,5,8.408525609194728,0.0
