AIRLINE_CODE,ORIGIN_CODE,EXPECTED_DELAY
B6,BLI,
B6,CHS,11.786786786786786
B6,RIC,9.417857142857143
B6,GSO,
B6,MCI,27.956521739130434
B6,EWR,14.244077530509692
B6,ELP,
B6,SDF,
B6,HPN,5.71
B6,SAN,5.8007518796992485
B6,BHM,
B6,SJC,7.964285714285714
B6,ASE,
B6,HNL,
B6,MAF,
B6,BUF,9.669833729216151
B6,TUS,
B6,SYR,0.6133333333333333
B6,MSN,
B6,FAT,
B6,FWA,
B6,LAN,
B6,ABI,
B6,ICT,
B6,CMI,
B6,OAK,19.810344827586206
B6,IAD,-2.0
B6,EUG,
B6,MIA,32.28333333333333
B6,CHA,
B6,BTV,2.297029702970297
B6,RSW,11.58114374034003
B6,PDX,15.79746835443038
B6,SNA,
B6,PIT,12.790419161676647
B6,OGG,
B6,HRL,
B6,BIS,
B6,SHR,
B6,BOI,
B6,RNO,6.973333333333334
B6,GSP,
B6,MLB,
B6,GRB,
B6,CRW,
B6,LGB,3.591780821917808
B6,OKC,
B6,PVD,15.651898734177216
B6,YAK,
B6,CID,
B6,FSD,
B6,HYS,
B6,VPS,
B6,ROC,12.92638036809816
B6,SAV,7.004484304932736
B6,CLE,6.025316455696203
B6,RDD,
B6,ANC,-9.8
B6,DVL,
B6,SWO,
B6,BUR,6.916666666666667
B6,PIR,
B6,HOU,46.61904761904762
B6,PBI,12.492639842983317
B6,MLI,
B6,AZA,
B6,MKG,
B6,PNS,
B6,MYR,
B6,GTF,
B6,LSE,
B6,RDM,
B6,ORF,
B6,KOA,
B6,MQT,
B6,COS,
B6,CVG,
B6,MOB,
B6,AVL,22.714285714285715
B6,BTR,
B6,JNU,
B6,CDC,
B6,SPS,
B6,ECP,
B6,JAX,14.751152073732719
B6,SBN,
B6,RAP,
B6,AMA,
B6,JMS,
B6,SFB,
B6,ABQ,35.0
B6,ALB,11.602739726027398
B6,BGM,
B6,MGM,
B6,MEM,
B6,ONT,47.92857142857143
B6,TVC,
B6,GEG,
B6,OMA,
B6,ISP,
B6,DLH,
B6,PIE,
B6,PSP,34.76923076923077
B6,ACY,
B6,BJI,
B6,LBB,
B6,SHV,
B6,TTN,
B6,PIA,
B6,GNV,
B6,PWM,17.29824561403509
B6,BZN,0.20689655172413793
B6,BRW,
B6,MFR,
B6,GPT,
B6,ATW,
B6,DSM,
B6,CKB,
B6,SGU,
B6,SBA,
B6,OTZ,
B6,BGR,
B6,XNA,
B6,CAE,
B6,SGF,
B6,PGD,
B6,VLD,
B6,CPR,
B6,LIH,
B6,JAN,
B6,OAJ,
B6,ABE,
B6,EGE,
B6,CRP,
B6,FNT,
B6,WRG,
B6,FCA,2.0
B6,CHO,
B6,MRY,
B6,SCE,
B6,AEX,
B6,MCW,
B6,RST,
B6,SIT,
B6,BMI,
B6,ACV,
B6,GCC,
B6,LFT,
B6,ITO,
B6,ABY,
B6,GRI,
B6,BPT,
B6,APN,
B6,TLH,
B6,FSM,
B6,ALO,
B6,FAY,
B6,GJT,
B6,IAG,
B6,FLG,
B6,LBE,
B6,CAK,
B6,BFL,
B6,VEL,
B6,STX,
B6,TYS,
B6,EYW,14.147058823529411
B6,AVP,
B6,KTN,
B6,EVV,
B6,BRO,
B6,SWF,60.88
B6,LIT,
B6,GGG,
B6,MSO,
B6,PSC,
B6,SLN,
B6,SBP,
B6,BIH,
B6,MLU,
B6,HOB,
B6,DAY,
B6,DBQ,
B6,ROW,
B6,LEX,
B6,PIH,
B6,EWN,
B6,ESC,
B6,SUX,
B6,PAE,
B6,CNY,
B6,CDV,
B6,COU,
B6,LBF,
B6,MFE,
B6,PSE,4.337349397590361
B6,LAR,
B6,FAI,
B6,SCC,
B6,MTJ,
B6,SJT,
B6,AGS,
B6,MDT,
B6,ELM,
B6,HDN,47.36363636363637
B6,CWA,
B6,MOT,
B6,IDA,
B6,FAR,
B6,GFK,
B6,JAC,
B6,LAW,
B6,SUN,
B6,IMT,
B6,LCH,
B6,CLL,
B6,PHF,
B6,TRI,
B6,BET,
B6,PBG,
B6,BQN,27.357142857142858
B6,BRD,
B6,DAB,
B6,DRO,
B6,STS,
B6,ROA,
B6,DDC,
B6,INL,
B6,ORH,13.945736434108527
B6,TXK,
B6,BFF,
B6,DHN,
B6,SCK,
B6,LRD,
B6,BTM,
B6,IPT,
B6,PIB,
B6,HYA,12.368421052631579
B6,PVU,
B6,LBL,
B6,AZO,
B6,ACK,15.203007518796992
B6,YUM,
B6,DRT,
B6,COD,
B6,LNK,
B6,SHD,
B6,CIU,
B6,HLN,
B6,LWB,
B6,MEI,
B6,SAF,
B6,CYS,
B6,ABR,
B6,LCK,
B6,RKS,
B6,GCK,
B6,LWS,
B6,EAR,
B6,GTR,
B6,CSG,
B6,RFD,
B6,BLV,
B6,TYR,
B6,CMX,
B6,PAH,
B6,JST,
B6,TOL,
B6,PSG,
B6,MHK,
B6,YKM,
B6,EAT,
B6,SPI,
B6,BQK,
B6,TWF,
B6,PUB,
B6,DEC,
B6,ACT,
B6,HHH,
B6,PLN,
B6,HIB,
B6,GUC,
B6,ITH,
B6,OME,
B6,MBS,
B6,BFM,
B6,ADQ,
B6,LYH,
B6,RHI,
B6,ALW,
B6,DLG,
B6,ALS,
B6,MMH,
B6,XWA,
B6,SPN,
B6,MVY,46.640625
B6,ERI,
B6,PGV,
B6,HGR,
B6,ATY,
B6,SMX,
B6,HVN,
B6,CGI,
B6,BKG,
B6,DIK,
B6,AKN,
B6,RIW,
B6,FLO,
B6,GUM,
B6,EAU,
B6,TBN,
B6,HTS,
B6,PSM,
B6,EKO,
B6,PUW,
B6,FOD,
B6,CDB,
B6,WYS,
B6,OTH,
B6,VCT,
B6,PPG,
B6,OGS,
B6,ISN,
B6,ART,
B6,ILG,
B6,OWB,
B6,OGD,
B6,STC,
B6,GST,
B6,UIN,
B6,ADK,
OH,FLL,
OH,MSP,25.704545454545453
OH,DEN,
OH,MCO,
OH,DAL,
OH,DCA,7.969536757301108
OH,HSV,4.718446601941747
OH,IAH,12.2
OH,SEA,
OH,ATL,0.5783783783783784
OH,RDU,12.6875
OH,MDW,
OH,BDL,10.643518518518519
OH,BWI,-15.5
OH,STT,
OH,SRQ,10.429824561403509
OH,JFK,-2.0
OH,GRR,5.184210526315789
OH,DFW,15.672727272727272
OH,CLT,2.9701570226424914
OH,ORD,1.0
OH,LAS,
OH,TUL,16.633802816901408
OH,USA,
OH,SLC,
OH,BNA,13.393129770992367
OH,AUS,
OH,IND,6.806451612903226
OH,MHT,7.3604651162790695
OH,SFO,
OH,PRC,
OH,BOS,-30.5
OH,LAX,
OH,SMF,
OH,DTW,-1.0669856459330143
OH,SAT,5.333333333333333
OH,MSY,8.606060606060606
OH,CMH,0.9333333333333333
OH,STL,7.753191489361702
OH,SJU,
OH,PHX,
OH,TPA,
OH,LGA,29.782608695652176
OH,PHL,5.814014984574703
OH,GRK,
OH,ILM,-0.9300911854103343
OH,JLN,
OH,MKE,-2.9714285714285715
OH,BIL,
OH,BLI,
OH,CHS,1.1349862258953167
OH,RIC,-0.042735042735042736
OH,GSO,1.3553459119496856
OH,MCI,2.2
OH,EWR,
OH,ELP,
OH,SDF,3.4489795918367347
OH,HPN,7.030211480362538
OH,SAN,
OH,BHM,6.6
OH,SJC,
OH,ASE,
OH,HNL,
OH,MAF,
OH,BUF,4.0
OH,TUS,
OH,SYR,-3.673758865248227
OH,MSN,0.14965986394557823
OH,FAT,
OH,FWA,-6.672131147540983
OH,LAN,2.4390243902439024
OH,ABI,
OH,ICT,
OH,CMI,
OH,OAK,
OH,IAD,1.7567567567567568
OH,EUG,
OH,MIA,
OH,CHA,3.7711864406779663
OH,BTV,-1.2391304347826086
OH,RSW,-8.333333333333334
OH,PDX,
OH,SNA,
OH,PIT,4.306878306878307
OH,OGG,
OH,HRL,
OH,BIS,
OH,SHR,
OH,BOI,
OH,RNO,
OH,GSP,0.9545454545454546
OH,MLB,-1.7402597402597402
OH,GRB,
OH,CRW,6.829268292682927
OH,LGB,
OH,OKC,12.452631578947368
OH,PVD,2.441077441077441
OH,YAK,
OH,CID,0.41
OH,FSD,-6.375
OH,HYS,
OH,VPS,0.45614035087719296
OH,ROC,10.33160621761658
OH,SAV,-1.3479166666666667
OH,CLE,7.821138211382114
OH,RDD,
OH,ANC,
OH,DVL,
OH,SWO,
OH,BUR,
OH,PIR,
OH,HOU,
OH,PBI,1.0
OH,MLI,
OH,AZA,
OH,MKG,
OH,PNS,9.389189189189189
OH,MYR,2.662379421221865
OH,GTF,
OH,LSE,
OH,RDM,
OH,ORF,7.952941176470588
OH,KOA,
OH,MQT,
OH,COS,
OH,CVG,5.571161048689139
OH,MOB,7.363636363636363
OH,AVL,-0.5507246376811594
OH,BTR,4.185714285714286
OH,JNU,
OH,CDC,
OH,SPS,
OH,ECP,-3.5107913669064748
OH,JAX,5.351778656126482
OH,SBN,0.07207207207207207
OH,RAP,21.133333333333333
OH,AMA,
OH,JMS,
OH,SFB,
OH,ABQ,
OH,ALB,6.569444444444445
OH,BGM,
OH,MGM,5.555555555555555
OH,MEM,4.100719424460432
OH,ONT,
OH,TVC,24.333333333333332
OH,GEG,
OH,OMA,1.1948051948051948
OH,ISP,
OH,DLH,
OH,PIE,
OH,PSP,
OH,ACY,
OH,BJI,
OH,LBB,
OH,SHV,-2.6350364963503647
OH,TTN,
OH,PIA,14.59047619047619
OH,GNV,2.7637362637362637
OH,PWM,8.5
OH,BZN,
OH,BRW,
OH,MFR,
OH,GPT,4.980263157894737
OH,ATW,-22.6
OH,DSM,-3.8660714285714284
OH,CKB,
OH,SGU,
OH,SBA,
OH,OTZ,
OH,BGR,7.822966507177034
OH,XNA,-2.757575757575758
OH,CAE,-1.0483383685800605
OH,SGF,-0.14285714285714285
OH,PGD,
OH,VLD,
OH,CPR,
OH,LIH,
OH,JAN,3.3411214953271027
OH,OAJ,-5.0588235294117645
OH,ABE,-13.471698113207546
OH,EGE,
OH,CRP,
OH,FNT,9.476190476190476
OH,WRG,
OH,FCA,
OH,CHO,-1.263157894736842
OH,MRY,
OH,SCE,
OH,AEX,-15.875
OH,MCW,
OH,RST,
OH,SIT,
OH,BMI,
OH,ACV,
OH,GCC,
OH,LFT,1.1777777777777778
OH,ITO,
OH,ABY,
OH,GRI,
OH,BPT,
OH,APN,
OH,TLH,8.709090909090909
OH,FSM,
OH,ALO,
OH,FAY,0.07981220657276995
OH,GJT,
OH,IAG,
OH,FLG,
OH,LBE,
OH,CAK,3.2675675675675677
OH,BFL,
OH,VEL,
OH,STX,
OH,TYS,2.2831858407079646
OH,EYW,
OH,AVP,3.3972602739726026
OH,KTN,
OH,EVV,18.0
OH,BRO,
OH,SWF,
OH,LIT,4.767741935483871
OH,GGG,
OH,MSO,
OH,PSC,
OH,SLN,
OH,SBP,
OH,BIH,
OH,MLU,
OH,HOB,
OH,DAY,2.048780487804878
OH,DBQ,
OH,ROW,
OH,LEX,0.7874015748031497
OH,PIH,
OH,EWN,-2.458100558659218
OH,ESC,
OH,SUX,
OH,PAE,
OH,CNY,
OH,CDV,
OH,COU,
OH,LBF,
OH,MFE,
OH,PSE,
OH,LAR,
OH,FAI,
OH,SCC,
OH,MTJ,
OH,SJT,
OH,AGS,11.214689265536723
OH,MDT,-7.3515625
OH,ELM,
OH,HDN,
OH,CWA,
OH,MOT,
OH,IDA,
OH,FAR,
OH,GFK,
OH,JAC,
OH,LAW,
OH,SUN,
OH,IMT,
OH,LCH,
OH,CLL,
OH,PHF,4.574074074074074
OH,TRI,3.4727272727272727
OH,BET,
OH,PBG,
OH,BQN,
OH,BRD,
OH,DAB,6.042253521126761
OH,DRO,
OH,STS,
OH,ROA,1.2
OH,DDC,
OH,INL,
OH,ORH,
OH,TXK,
OH,BFF,
OH,DHN,
OH,SCK,
OH,LRD,
OH,BTM,
OH,IPT,
OH,PIB,
OH,HYA,
OH,PVU,
OH,LBL,
OH,AZO,
OH,ACK,
OH,YUM,
OH,DRT,
OH,COD,
OH,LNK,
OH,SHD,
OH,CIU,
OH,HLN,
OH,LWB,
OH,MEI,
OH,SAF,
OH,CYS,
OH,ABR,
OH,LCK,
OH,RKS,
OH,GCK,
OH,LWS,
OH,EAR,
OH,GTR,
OH,CSG,3.9166666666666665
OH,RFD,
OH,BLV,
OH,TYR,
OH,CMX,
OH,PAH,
OH,JST,
OH,TOL,-3.5277777777777777
OH,PSG,
OH,MHK,
OH,YKM,
OH,EAT,
OH,SPI,
OH,BQK,
OH,TWF,
OH,PUB,
OH,DEC,
OH,ACT,
OH,HHH,
OH,PLN,
OH,HIB,
OH,GUC,
OH,ITH,-20.5
OH,OME,
OH,MBS,
OH,BFM,
OH,ADQ,
OH,LYH,-11.185714285714285
OH,RHI,
OH,ALW,
OH,DLG,
OH,ALS,
OH,MMH,
OH,XWA,
OH,SPN,
OH,MVY,
OH,ERI,-11.705882352941176
OH,PGV,11.25
OH,HGR,
OH,ATY,
OH,SMX,
OH,HVN,-1.0434782608695652
OH,CGI,
OH,BKG,
OH,DIK,
OH,AKN,
OH,RIW,
OH,FLO,-8.5
OH,GUM,
OH,EAU,
OH,TBN,
OH,HTS,-8.333333333333334
OH,PSM,
OH,EKO,
OH,PUW,
OH,FOD,
OH,CDB,
OH,WYS,
OH,OTH,
OH,VCT,
OH,PPG,
OH,OGS,
OH,ISN,
OH,ART,19.0
OH,ILG,
OH,OWB,
OH,OGD,
OH,STC,
OH,GST,
OH,UIN,
OH,ADK,
G4,FLL,24.803131991051455
G4,MSP,5.861111111111111
G4,DEN,7.822222222222222
G4,MCO,
G4,DAL,
G4,DCA,
G4,HSV,
G4,IAH,
G4,SEA,
G4,ATL,
G4,RDU,18.666666666666668
G4,MDW,25.697674418604652
G4,BDL,
G4,BWI,19.5
G4,STT,
G4,SRQ,11.36046511627907
G4,JFK,
G4,GRR,8.306748466257668
G4,DFW,
G4,CLT,
G4,ORD,
G4,LAS,6.657205240174672
G4,TUL,11.287671232876713
G4,USA,13.32967032967033
G4,SLC,
G4,BNA,15.26764705882353
G4,AUS,10.651612903225807
G4,IND,5.682142857142857
G4,MHT,
G4,SFO,
G4,PRC,
G4,BOS,12.019607843137255
G4,LAX,5.506607929515418
G4,SMF,
G4,DTW,
G4,SAT,43.875
G4,MSY,15.279069767441861
G4,CMH,
G4,STL,
G4,SJU,9.0
G4,PHX,15.481481481481481
G4,TPA,
G4,LGA,
G4,PHL,
G4,GRK,
G4,ILM,
G4,JLN,
G4,MKE,1.8
G4,BIL,10.790697674418604
G4,BLI,2.7975460122699385
G4,CHS,16.41176470588235
G4,RIC,17.555555555555557
G4,GSO,13.878787878787879
G4,MCI,20.923076923076923
G4,EWR,4.126436781609195
G4,ELP,16.944444444444443
G4,SDF,14.198473282442748
G4,HPN,
G4,SAN,32.31481481481482
G4,BHM,
G4,SJC,
G4,ASE,
G4,HNL,
G4,MAF,
G4,BUF,
G4,TUS,-6.0
G4,SYR,24.45689655172414
G4,MSN,
G4,FAT,6.428571428571429
G4,FWA,18.927419354838708
G4,LAN,
G4,ABI,
G4,ICT,8.847457627118644
G4,CMI,
G4,OAK,9.656862745098039
G4,IAD,24.0
G4,EUG,11.593406593406593
G4,MIA,
G4,CHA,17.166666666666668
G4,BTV,
G4,RSW,
G4,PDX,20.694444444444443
G4,SNA,36.12820512820513
G4,PIT,8.258373205741627
G4,OGG,
G4,HRL,
G4,BIS,19.779661016949152
G4,SHR,
G4,BOI,27.127659574468087
G4,RNO,11.52
G4,GSP,17.47826086956522
G4,MLB,2.4545454545454546
G4,GRB,
G4,CRW,
G4,LGB,
G4,OKC,12.024390243902438
G4,PVD,15.17142857142857
G4,YAK,
G4,CID,26.20567375886525
G4,FSD,12.092307692307692
G4,HYS,
G4,VPS,16.32520325203252
G4,ROC,12.8125
G4,SAV,11.494186046511627
G4,CLE,8.830508474576272
G4,RDD,
G4,ANC,-3.0
G4,DVL,
G4,SWO,
G4,BUR,
G4,PIR,
G4,HOU,15.929824561403509
G4,PBI,12.64179104477612
G4,MLI,8.169230769230769
G4,AZA,10.252960172228203
G4,MKG,
G4,PNS,
G4,MYR,21.40909090909091
G4,GTF,6.44
G4,LSE,
G4,RDM,5.714285714285714
G4,ORF,24.23076923076923
G4,KOA,
G4,MQT,
G4,COS,
G4,CVG,16.840290381125225
G4,MOB,
G4,AVL,12.11025641025641
G4,BTR,
G4,JNU,
G4,CDC,
G4,SPS,
G4,ECP,
G4,JAX,19.634146341463413
G4,SBN,16.83809523809524
G4,RAP,15.906976744186046
G4,AMA,-5.5
G4,JMS,
G4,SFB,11.98489822718319
G4,ABQ,2.2941176470588234
G4,ALB,24.626666666666665
G4,BGM,
G4,MGM,
G4,MEM,26.929078014184398
G4,ONT,
G4,TVC,14.866666666666667
G4,GEG,29.45
G4,OMA,8.56
G4,ISP,
G4,DLH,
G4,PIE,5.9648979591836735
G4,PSP,3.6333333333333333
G4,ACY,
G4,BJI,
G4,LBB,
G4,SHV,9.846153846153847
G4,TTN,
G4,PIA,23.840764331210192
G4,GNV,
G4,PWM,
G4,BZN,33.85294117647059
G4,BRW,
G4,MFR,19.074074074074073
G4,GPT,4.857142857142857
G4,ATW,11.224137931034482
G4,DSM,17.738317757009344
G4,CKB,18.08695652173913
G4,SGU,-3.0
G4,SBA,
G4,OTZ,
G4,BGR,8.81159420289855
G4,XNA,21.076923076923077
G4,CAE,
G4,SGF,18.29787234042553
G4,PGD,11.33164812942366
G4,VLD,
G4,CPR,
G4,LIH,
G4,JAN,
G4,OAJ,
G4,ABE,12.069148936170214
G4,EGE,
G4,CRP,
G4,FNT,15.215568862275449
G4,WRG,
G4,FCA,23.185185185185187
G4,CHO,
G4,MRY,4.733333333333333
G4,SCE,1.4
G4,AEX,
G4,MCW,
G4,RST,
G4,SIT,
G4,BMI,19.26086956521739
G4,ACV,
G4,GCC,
G4,LFT,
G4,ITO,
G4,ABY,
G4,GRI,18.183673469387756
G4,BPT,
G4,APN,
G4,TLH,
G4,FSM,
G4,ALO,
G4,FAY,
G4,GJT,4.371428571428571
G4,IAG,27.40740740740741
G4,FLG,
G4,LBE,
G4,CAK,13.344827586206897
G4,BFL,
G4,VEL,
G4,STX,
G4,TYS,7.010989010989011
G4,EYW,45.64
G4,AVP,
G4,KTN,
G4,EVV,10.133333333333333
G4,BRO,
G4,SWF,13.506849315068493
G4,LIT,20.636363636363637
G4,GGG,
G4,MSO,18.551020408163264
G4,PSC,39.05
G4,SLN,
G4,SBP,
G4,BIH,
G4,MLU,
G4,HOB,
G4,DAY,17.5625
G4,DBQ,
G4,ROW,
G4,LEX,27.53913043478261
G4,PIH,
G4,EWN,
G4,ESC,
G4,SUX,
G4,PAE,
G4,CNY,
G4,CDV,
G4,COU,
G4,LBF,
G4,MFE,9.061538461538461
G4,PSE,
G4,LAR,
G4,FAI,
G4,SCC,
G4,MTJ,
G4,SJT,
G4,AGS,
G4,MDT,10.239316239316238
G4,ELM,12.325
G4,HDN,
G4,CWA,
G4,MOT,0.6571428571428571
G4,IDA,53.80597014925373
G4,FAR,1.793103448275862
G4,GFK,12.243243243243244
G4,JAC,
G4,LAW,
G4,SUN,
G4,IMT,
G4,LCH,
G4,CLL,
G4,PHF,
G4,TRI,66.32142857142857
G4,BET,
G4,PBG,10.385714285714286
G4,BQN,
G4,BRD,
G4,DAB,
G4,DRO,
G4,STS,
G4,ROA,2.111111111111111
G4,DDC,
G4,INL,
G4,ORH,
G4,TXK,
G4,BFF,
G4,DHN,
G4,SCK,26.25
G4,LRD,13.470588235294118
G4,BTM,
G4,IPT,
G4,PIB,
G4,HYA,
G4,PVU,10.911242603550296
G4,LBL,
G4,AZO,
G4,ACK,
G4,YUM,
G4,DRT,
G4,COD,
G4,LNK,
G4,SHD,
G4,CIU,
G4,HLN,
G4,LWB,
G4,MEI,
G4,SAF,
G4,CYS,
G4,ABR,
G4,LCK,25.22151898734177
G4,RKS,
G4,GCK,
G4,LWS,
G4,EAR,
G4,GTR,
G4,CSG,
G4,RFD,13.820754716981131
G4,BLV,20.044025157232703
G4,TYR,
G4,CMX,
G4,PAH,
G4,JST,
G4,TOL,11.402439024390244
G4,PSG,
G4,MHK,
G4,YKM,
G4,EAT,
G4,SPI,33.8235294117647
G4,BQK,
G4,TWF,
G4,PUB,
G4,DEC,
G4,ACT,
G4,HHH,
G4,PLN,
G4,HIB,
G4,GUC,
G4,ITH,
G4,OME,
G4,MBS,
G4,BFM,
G4,ADQ,
G4,LYH,
G4,RHI,
G4,ALW,
G4,DLG,
G4,ALS,
G4,MMH,
G4,XWA,
G4,SPN,
G4,MVY,
G4,ERI,
G4,PGV,
G4,HGR,12.72
G4,ATY,
G4,SMX,9.0
G4,HVN,
G4,CGI,
G4,BKG,
G4,DIK,
G4,AKN,
G4,RIW,
G4,FLO,
G4,GUM,
G4,EAU,
G4,TBN,
G4,HTS,18.704225352112676
G4,PSM,72.32558139534883
G4,EKO,
G4,PUW,
G4,FOD,
G4,CDB,
G4,WYS,
G4,OTH,
G4,VCT,
G4,PPG,
G4,OGS,32.0
G4,ISN,
G4,ART,
G4,ILG,
G4,OWB,12.733333333333333
G4,OGD,-1.8
G4,STC,12.466666666666667
G4,GST,
G4,UIN,
G4,ADK,
EV,FLL,
EV,MSP,7.083333333333333
EV,DEN,-9.666666666666666
EV,MCO,
EV,DAL,
EV,DCA,10.884615384615385
EV,HSV,16.024390243902438
EV,IAH,3.875995449374289
EV,SEA,
EV,ATL,-5.714285714285714
EV,RDU,-4.444444444444445
EV,MDW,
EV,BDL,-9.0
EV,BWI,
EV,STT,
EV,SRQ,
EV,JFK,
EV,GRR,0.25
EV,DFW,7.333333333333333
EV,CLT,24.91304347826087
EV,ORD,9.105022831050228
EV,LAS,
EV,TUL,27.149253731343283
EV,USA,
EV,SLC,-9.5
EV,BNA,27.037037037037038
EV,AUS,-18.0
EV,IND,31.238095238095237
EV,MHT,22.0
EV,SFO,
EV,PRC,
EV,BOS,21.857142857142858
EV,LAX,
EV,SMF,
EV,DTW,14.75
EV,SAT,2.0
EV,MSY,-29.0
EV,CMH,8.6
EV,STL,10.602272727272727
EV,SJU,
EV,PHX,
EV,TPA,
EV,LGA,-6.088235294117647
EV,PHL,-14.75
EV,GRK,-7.770833333333333
EV,ILM,-9.0
EV,JLN,
EV,MKE,19.58823529411765
EV,BIL,
EV,BLI,
EV,CHS,17.90909090909091
EV,RIC,29.554054054054053
EV,GSO,23.17391304347826
EV,MCI,1.6
EV,EWR,15.54861111111111
EV,ELP,-1.8461538461538463
EV,SDF,6.916666666666667
EV,HPN,
EV,SAN,
EV,BHM,21.452380952380953
EV,SJC,
EV,ASE,
EV,HNL,
EV,MAF,-1.8571428571428572
EV,BUF,5.548387096774194
EV,TUS,21.0
EV,SYR,106.22222222222223
EV,MSN,13.666666666666666
EV,FAT,
EV,FWA,
EV,LAN,24.7
EV,ABI,
EV,ICT,10.902439024390244
EV,CMI,
EV,OAK,
EV,IAD,26.75862068965517
EV,EUG,
EV,MIA,
EV,CHA,16.0
EV,BTV,55.15151515151515
EV,RSW,
EV,PDX,
EV,SNA,
EV,PIT,53.75
EV,OGG,
EV,HRL,1.5789473684210527
EV,BIS,-43.0
EV,SHR,
EV,BOI,
EV,RNO,
EV,GSP,49.93103448275862
EV,MLB,
EV,GRB,27.75
EV,CRW,3.111111111111111
EV,LGB,
EV,OKC,3.04
EV,PVD,6.541666666666667
EV,YAK,
EV,CID,83.75
EV,FSD,-3.5
EV,HYS,
EV,VPS,6.085714285714285
EV,ROC,4.743589743589744
EV,SAV,44.175
EV,CLE,12.616161616161616
EV,RDD,
EV,ANC,
EV,DVL,
EV,SWO,
EV,BUR,
EV,PIR,
EV,HOU,
EV,PBI,
EV,MLI,49.5
EV,AZA,
EV,MKG,
EV,PNS,4.5
EV,MYR,
EV,GTF,
EV,LSE,
EV,RDM,
EV,ORF,11.704545454545455
EV,KOA,
EV,MQT,
EV,COS,163.57142857142858
EV,CVG,26.859375
EV,MOB,19.421875
EV,AVL,-10.0
EV,BTR,-3.173076923076923
EV,JNU,
EV,CDC,
EV,SPS,
EV,ECP,11.972222222222221
EV,JAX,43.78260869565217
EV,SBN,-2.8333333333333335
EV,RAP,
EV,AMA,-1.8636363636363635
EV,JMS,
EV,SFB,
EV,ABQ,17.333333333333332
EV,ALB,23.285714285714285
EV,BGM,
EV,MGM,
EV,MEM,0.07692307692307693
EV,ONT,
EV,TVC,23.5
EV,GEG,
EV,OMA,-7.434782608695652
EV,ISP,
EV,DLH,
EV,PIE,
EV,PSP,-14.0
EV,ACY,
EV,BJI,
EV,LBB,3.3492063492063493
EV,SHV,0.0392156862745098
EV,TTN,
EV,PIA,3.9
EV,GNV,
EV,PWM,-1.0625
EV,BZN,
EV,BRW,
EV,MFR,
EV,GPT,-0.9830508474576272
EV,ATW,
EV,DSM,-21.0
EV,CKB,
EV,SGU,
EV,SBA,
EV,OTZ,
EV,BGR,26.733333333333334
EV,XNA,9.044444444444444
EV,CAE,-5.666666666666667
EV,SGF,6.818181818181818
EV,PGD,
EV,VLD,
EV,CPR,
EV,LIH,
EV,JAN,5.178082191780822
EV,OAJ,
EV,ABE,-17.5
EV,EGE,
EV,CRP,5.907692307692308
EV,FNT,-23.0
EV,WRG,
EV,FCA,
EV,CHO,
EV,MRY,
EV,SCE,-32.0
EV,AEX,4.811320754716981
EV,MCW,
EV,RST,109.23076923076923
EV,SIT,
EV,BMI,
EV,ACV,
EV,GCC,
EV,LFT,-0.06521739130434782
EV,ITO,
EV,ABY,
EV,GRI,
EV,BPT,
EV,APN,
EV,TLH,
EV,FSM,
EV,ALO,
EV,FAY,
EV,GJT,
EV,IAG,
EV,FLG,
EV,LBE,
EV,CAK,67.58064516129032
EV,BFL,
EV,VEL,
EV,STX,
EV,TYS,3.6842105263157894
EV,EYW,-9.0
EV,AVP,
EV,KTN,
EV,EVV,-22.0
EV,BRO,-8.76086956521739
EV,SWF,
EV,LIT,8.2
EV,GGG,
EV,MSO,
EV,PSC,
EV,SLN,
EV,SBP,
EV,BIH,
EV,MLU,-7.185185185185185
EV,HOB,-3.727272727272727
EV,DAY,25.733333333333334
EV,DBQ,
EV,ROW,
EV,LEX,3.3636363636363638
EV,PIH,
EV,EWN,
EV,ESC,
EV,SUX,
EV,PAE,
EV,CNY,
EV,CDV,
EV,COU,-21.0
EV,LBF,
EV,MFE,-3.425
EV,PSE,
EV,LAR,
EV,FAI,
EV,SCC,
EV,MTJ,-20.0
EV,SJT,
EV,AGS,
EV,MDT,
EV,ELM,
EV,HDN,-1.0
EV,CWA,-37.0
EV,MOT,
EV,IDA,
EV,FAR,-9.5
EV,GFK,
EV,JAC,
EV,LAW,
EV,SUN,
EV,IMT,
EV,LCH,2.5714285714285716
EV,CLL,-4.387755102040816
EV,PHF,
EV,TRI,
EV,BET,
EV,PBG,
EV,BQN,
EV,BRD,
EV,DAB,
EV,DRO,
EV,STS,
EV,ROA,45.0
EV,DDC,
EV,INL,
EV,ORH,
EV,TXK,
EV,BFF,
EV,DHN,
EV,SCK,
EV,LRD,0.7413793103448276
EV,BTM,
EV,IPT,
EV,PIB,
EV,HYA,
EV,PVU,
EV,LBL,
EV,AZO,-10.875
EV,ACK,
EV,YUM,
EV,DRT,
EV,COD,
EV,LNK,-18.0
EV,SHD,
EV,CIU,
EV,HLN,
EV,LWB,
EV,MEI,
EV,SAF,
EV,CYS,
EV,ABR,
EV,LCK,
EV,RKS,
EV,GCK,
EV,LWS,
EV,EAR,
EV,GTR,
EV,CSG,
EV,RFD,
EV,BLV,
EV,TYR,
EV,CMX,
EV,PAH,
EV,JST,
EV,TOL,
EV,PSG,
EV,MHK,
EV,YKM,
EV,EAT,
EV,SPI,
EV,BQK,
EV,TWF,
